dataset_version,race_id,race_date,source,state,track_slug,race_number,scheduled_start_at,feature_distance_metres,feature_track_condition_raw,feature_going_bucket,feature_rail_position,feature_race_class_raw,feature_race_type,feature_class_family,feature_group_grade,feature_benchmark,feature_class_number,feature_age_condition,feature_sex_condition,feature_field_size,feature_barrier_coverage,feature_barrier_mean,feature_barrier_spread,feature_profiled_runner_count,feature_profiled_runner_coverage,feature_likely_leader_count,feature_on_pace_count,feature_field_median_prior_early_relative,feature_field_median_prior_position_800,feature_temperature_c,feature_humidity_pct,feature_precipitation_mm,feature_wind_direction_deg,feature_wind_speed_kmh,feature_weather_observed_at,feature_weather_point_in_time_safe,feature_headwind_component_kmh,feature_crosswind_component_kmh,feature_course_geometry_available,feature_rail_timestamp_verified,feature_condition_timestamp_verified,target_sectional_runners,target_finished_runners,target_sectional_coverage,target_early_score,target_middle_score,target_late_score,target_pace_label,target_label_confidence
expected-tempo-step1-v1,2023-09-09|the-valley|6,2023-09-09,racing-com-rv-authorised,VIC,the-valley,6,2023-09-09T05:00:00.000Z,1200,Good,good,True Entire Circuit,"Set Weights plus Penalties. Listed. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14. VOBIS Silver Nominators Bonus of $10,000.",,listed,,,,,,10,1.0,5.5,9.0,4,0.4,1,2,-0.6212414889916108,7.0,14.2,48.0,0.2,270.0,27.7,2023-09-09T05:00:00+00:00,1,,,0,0,0,10,10,1.0,1.321451283872528,-0.9584868687298888,-1.8114894683085583,pace_collapse,0.8525
expected-tempo-step1-v1,2023-09-09|the-valley|9,2023-09-09,racing-com-rv-authorised,VIC,the-valley,9,2023-09-09T06:50:00.000Z,1600,Good,good,True Entire Circuit,"Standard Weight for Age. Group 2. No age restriction, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 15.",,group_2,,,,,,13,1.0,7.0,12.0,0,0.0,0,0,,,13.1,50.0,0.0,250.0,18.4,2023-09-09T06:00:00+00:00,1,,,0,0,0,13,13,1.0,1.2207725316146547,4.0,0.2029441223203937,sustained_high_pressure,0.8450000000000001
expected-tempo-step1-v1,2023-09-09|the-valley|10,2023-09-09,racing-com-rv-authorised,VIC,the-valley,10,2023-09-09T07:25:00.000Z,1600,Good,good,True Entire Circuit,"Handicap. No age restriction, No sex restriction. BenchMark 90. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 15.",,benchmark,,,,,,13,1.0,7.0,12.0,1,0.07692307692307693,0,0,-0.8431134493457354,7.0,13.5,52.0,0.0,270.0,20.5,2023-09-09T07:00:00+00:00,1,,,0,0,0,13,13,1.0,1.3489815189531995,1.7986420252709072,-1.3682526835096607,pace_collapse,0.8375
expected-tempo-step1-v1,2023-09-16|flemington|3,2023-09-16,racing-com-rv-authorised,VIC,flemington,3,2023-09-16T03:15:00.000Z,1400,Good,good,True Entire Circuit,"Handicap. Listed. Four-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",Handicap,listed,,,,Four-Years-Old and Upwards,,9,1.0,5.0,8.0,2,0.2222222222222222,0,0,-0.5620756328971628,11.0,23.1,35.0,0.0,340.0,29.5,2023-09-16T03:00:00+00:00,1,,,0,0,0,9,9,1.0,-1.7217264123481373,-0.7419398354242509,1.2194435585239138,sprint_home,0.8600000000000001
expected-tempo-step1-v1,2023-09-16|flemington|4,2023-09-16,racing-com-rv-authorised,VIC,flemington,4,2023-09-16T03:50:00.000Z,1100,Good,good,True Entire Circuit,"Set Weights plus Penalties. Listed. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. VOBIS Silver Nominators Bonus of $10,000.",Set Weights plus Penalties,listed,,,,Three-Years-Old,Colts and Geldings,11,1.0,6.0,10.0,0,0.0,0,0,,,23.1,35.0,0.0,340.0,29.5,2023-09-16T03:00:00+00:00,1,,,0,0,0,11,11,1.0,-3.908587477992581,-0.14199805462664764,-0.03817872223451658,very_slow_early,0.8375
expected-tempo-step1-v1,2023-09-16|flemington|5,2023-09-16,racing-com-rv-authorised,VIC,flemington,5,2023-09-16T04:30:00.000Z,1400,Good,good,True Entire Circuit,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. VOBIS Silver Nominators Bonus of $10,000.",Set Weights plus Penalties,listed,,,,Three-Years-Old,,15,1.0,8.0,14.0,6,0.4,1,2,-0.3372453797382976,6.0,23.5,35.0,0.0,340.0,31.3,2023-09-16T04:00:00+00:00,1,,,0,0,0,15,15,1.0,0.5593338005415557,0.8243775949158337,-2.023472278429792,fast_early,0.8675
expected-tempo-step1-v1,2023-09-16|flemington|6,2023-09-16,racing-com-rv-authorised,VIC,flemington,6,2023-09-16T05:05:00.000Z,1100,Good,good,True Entire Circuit,"Set Weights plus Penalties. Listed. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. VOBIS Silver Nominators Bonus of $10,000.",Set Weights plus Penalties,listed,,,,Three-Years-Old,Fillies,19,1.0,10.0,18.0,0,0.0,0,0,,,24.0,33.0,0.0,330.0,33.5,2023-09-16T05:00:00+00:00,1,,,0,0,0,19,19,1.0,-0.4221302712370433,0.7391679555907826,-3.2057257444786753,even,0.8450000000000001
expected-tempo-step1-v1,2023-09-16|flemington|7,2023-09-16,racing-com-rv-authorised,VIC,flemington,7,2023-09-16T05:40:00.000Z,1600,Good,good,True Entire Circuit,"Standard Weight for Age. Group 1. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",,group_1,1,,,Three-Years-Old,,7,1.0,4.0,6.0,5,0.7142857142857143,1,3,0.782409280992862,4.0,24.0,33.0,0.0,330.0,33.5,2023-09-16T05:00:00+00:00,1,,,0,0,0,7,7,1.0,-4.0,2.4379184077467135,1.8713812248223225,sprint_home,0.8600000000000001
expected-tempo-step1-v1,2023-09-16|flemington|8,2023-09-16,racing-com-rv-authorised,VIC,flemington,8,2023-09-16T06:20:00.000Z,1400,Good,good,True Entire Circuit,"Set Weights plus Penalties. Group 2. Four-Years-Old and Upwards, Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",Set Weights plus Penalties,group_2,2,,,Four-Years-Old and Upwards,Mares,14,1.0,7.5,13.0,2,0.14285714285714285,0,0,-0.27401187103735697,7.0,23.6,34.0,0.0,330.0,33.5,2023-09-16T06:00:00+00:00,1,,,0,0,0,14,14,1.0,-0.0709990273133112,-0.13489815189532095,-0.18483641004887721,even,0.875
expected-tempo-step1-v1,2023-09-16|flemington|9,2023-09-16,racing-com-rv-authorised,VIC,flemington,9,2023-09-16T06:55:00.000Z,1200,Good,good,True Entire Circuit,"Quality. Group 2. Four-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20.",Quality,group_2,2,,,Four-Years-Old and Upwards,,10,1.0,5.5,9.0,2,0.2,1,2,0.5269459058410915,2.0,23.6,34.0,0.0,330.0,33.5,2023-09-16T06:00:00+00:00,1,,,0,0,0,10,10,1.0,-0.4069241772048979,2.666222296283948,-0.015565171372537436,even,0.89
expected-tempo-step1-v1,2023-09-16|randwick|4,2023-09-16,racing-com-nsw-authorised-v2,NSW,randwick,4,2023-09-16T03:35:00.000Z,1400,Good,good,"+7m 1000m-W/Post, +4m Remainder","Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Randwick. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500",,benchmark,,,,,,13,1.0,7.0,12.0,2,0.15384615384615385,0,1,0.0,4.5,32.5,14.0,0.0,320.0,18.4,2023-09-16T03:00:00+00:00,1,,,0,0,0,7,13,0.5384615384615384,4.0,0.5157870513644585,0.08259070524202997,sustained_high_pressure,0.6298076923076923
expected-tempo-step1-v1,2023-09-16|randwick|9,2023-09-16,racing-com-nsw-authorised-v2,NSW,randwick,9,2023-09-16T06:40:00.000Z,1400,Good,good,"+7m 1000m-W/Post, +4m Remainder","Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Randwick. Track type: Turf. Field limit: 16.",,group_3,,,,,,12,1.0,6.5,11.0,0,0.0,0,0,,,32.6,12.0,0.0,290.0,31.7,2023-09-16T06:00:00+00:00,1,,,0,0,0,9,12,0.75,-0.46237714959594867,-0.5665722379603423,0.6652511600317088,even,0.7325
expected-tempo-step1-v1,2023-09-23|caulfield|1,2023-09-23,racing-com-rv-authorised,VIC,caulfield,1,2023-09-23T02:10:00.000Z,1600,Good,good,Out 6m Entire Circuit,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 70. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16.",Handicap,benchmark,,70,,Three-Years-Old,,11,1.0,6.0,10.0,1,0.09090909090909091,1,1,0.8712172309906042,2.0,15.7,54.0,0.0,140.0,11.2,2023-09-23T02:00:00+00:00,1,,,0,0,0,11,11,1.0,-0.2907287756364643,-0.8431134493457441,-0.12162948121709043,even,0.8675
expected-tempo-step1-v1,2023-09-23|caulfield|3,2023-09-23,racing-com-rv-authorised,VIC,caulfield,3,2023-09-23T03:15:00.000Z,1200,Good,good,Out 6m Entire Circuit,"Set Weights plus Penalties. Four-Years-Old and Upwards, Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",Set Weights plus Penalties,other,,,,Four-Years-Old and Upwards,Mares,10,1.0,5.5,9.0,3,0.3,0,1,-0.37940105220558384,8.0,16.7,53.0,0.0,210.0,18.4,2023-09-23T03:00:00+00:00,1,,,0,0,0,10,10,1.0,0.9320235949131124,1.9998059359919818,-0.5935518683394103,fast_early,0.8975000000000001
expected-tempo-step1-v1,2023-09-23|caulfield|4,2023-09-23,racing-com-rv-authorised,VIC,caulfield,4,2023-09-23T03:50:00.000Z,1400,Good,good,Out 6m Entire Circuit,"Handicap. Four-Years-Old and Upwards, Mares. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16.",Handicap,benchmark,,84,,Four-Years-Old and Upwards,Mares,9,1.0,5.0,8.0,5,0.5555555555555556,1,2,0.10288842093711228,6.0,16.7,53.0,0.0,210.0,18.4,2023-09-23T03:00:00+00:00,1,,,0,0,0,9,9,1.0,-2.839961092533003,-1.0387157695939608,1.934135753995801,sprint_home,0.8600000000000001
expected-tempo-step1-v1,2023-09-23|caulfield|5,2023-09-23,racing-com-rv-authorised,VIC,caulfield,5,2023-09-23T04:25:00.000Z,1400,Good,good,Out 6m Entire Circuit,"Set Weights plus Penalties. Listed. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. VOBIS Silver Nominators Bonus of $10,000.",Set Weights plus Penalties,listed,,,,Three-Years-Old,Fillies,12,1.0,6.5,11.0,5,0.4166666666666667,1,2,-0.266659137467494,7.0,15.6,57.0,0.0,220.0,20.5,2023-09-23T04:00:00+00:00,1,,,0,0,0,12,12,1.0,0.9212556714802114,-1.049207848074687,0.09762366255582275,fast_early,0.8675
expected-tempo-step1-v1,2023-09-23|caulfield|6,2023-09-23,racing-com-rv-authorised,VIC,caulfield,6,2023-09-23T05:00:00.000Z,1400,Good,good,Out 6m Entire Circuit,"Set Weights plus Penalties. Listed. No age restriction, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",Set Weights plus Penalties,listed,,,,,,8,1.0,4.5,7.0,6,0.75,0,1,7.729927808952652e-15,5.0,15.1,63.0,0.0,210.0,20.5,2023-09-23T05:00:00+00:00,1,,,0,0,0,8,8,1.0,-0.445024830994858,2.0625731920226276,0.7909495956452243,even,0.875
expected-tempo-step1-v1,2023-09-23|caulfield|7,2023-09-23,racing-com-rv-authorised,VIC,caulfield,7,2023-09-23T05:40:00.000Z,1400,Good,good,Out 6m Entire Circuit,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. VOBIS Silver Nominators Bonus of $10,000.",Set Weights plus Penalties,group_3,3,,,Three-Years-Old,Colts and Geldings,9,1.0,5.0,8.0,5,0.5555555555555556,1,2,-0.37213283281467463,6.0,15.1,63.0,0.0,210.0,20.5,2023-09-23T05:00:00+00:00,1,,,0,0,0,9,9,1.0,1.3654325130867508,-0.41659723379435804,0.66537601948367,very_fast_early,0.8825000000000001
expected-tempo-step1-v1,2023-09-23|caulfield|10,2023-09-23,racing-com-rv-authorised,VIC,caulfield,10,2023-09-23T07:25:00.000Z,1100,Good,good,Out 6m Entire Circuit,"Handicap. No age restriction, No sex restriction. BenchMark 100. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16.",Handicap,benchmark,,100,,,,15,1.0,8.0,14.0,2,0.13333333333333333,1,2,0.7832795916502326,2.5,15.7,61.0,0.0,130.0,24.1,2023-09-23T07:00:00+00:00,1,,,0,0,0,15,15,1.0,1.133144475920674,-1.311509810093387,1.0117361392148971,fast_early,0.8525
expected-tempo-step1-v1,2023-09-23|rosehill|8,2023-09-23,racing-com-nsw-authorised-v2,NSW,rosehill,8,2023-09-23T06:00:00.000Z,1400,Good,good,+2m Entire,"Set Weights. Group 1. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 17.",,group_1,,,,,,12,1.0,6.5,11.0,1,0.08333333333333333,0,1,0.39214579039336955,4.0,18.1,49.0,0.0,100.0,18.4,2023-09-23T06:00:00+00:00,1,,,0,0,0,11,12,0.9166666666666666,4.0,-0.8927083581307867,-0.6607256419362593,very_fast_early,0.7999999999999999
expected-tempo-step1-v1,2023-09-23|rosehill|9,2023-09-23,racing-com-nsw-authorised-v2,NSW,rosehill,9,2023-09-23T06:40:00.000Z,1400,Good,good,+2m Entire,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 17. BOBS Silver Bonus Available Up To $38500",,benchmark,,,,,,12,1.0,6.5,11.0,0,0.0,0,0,,,18.1,49.0,0.0,100.0,18.4,2023-09-23T06:00:00+00:00,1,,,0,0,0,9,12,0.75,0.7477211847911945,0.17373246835003475,-1.0791852151625554,fast_early,0.7325
expected-tempo-step1-v1,2023-10-07|flemington|9,2023-10-07,racing-com-rv-authorised,VIC,flemington,9,2023-10-07T06:05:00.000Z,1200,Good,good,Out 9m Entire Circuit,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",Set Weights plus Penalties,group_2,2,,,Three-Years-Old,,13,1.0,7.0,12.0,7,0.5384615384615384,1,2,0.17749756828331123,6.0,12.7,60.0,0.0,180.0,24.1,2023-10-07T06:00:00+00:00,1,,,0,0,0,13,13,1.0,-1.823128488486236,1.1437017225907444,-1.0547887408836054,very_slow_early,0.905
expected-tempo-step1-v1,2023-10-07|flemington|10,2023-10-07,racing-com-rv-authorised,VIC,flemington,10,2023-10-07T06:40:00.000Z,1400,Good,good,Out 9m Entire Circuit,"Handicap. Listed. Four-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",Handicap,listed,,,,Four-Years-Old and Upwards,,11,1.0,6.0,10.0,6,0.5454545454545454,1,2,0.09426984708674532,6.0,12.7,60.0,0.0,180.0,24.1,2023-10-07T06:00:00+00:00,1,,,0,0,0,11,11,1.0,-0.6274332646293898,1.7986420252709059,-0.30078641976659026,slow_early,0.9125000000000001
expected-tempo-step1-v1,2023-10-14|caulfield|2,2023-10-14,racing-com-rv-authorised,VIC,caulfield,2,2023-10-14T01:50:00.000Z,1200,Good,good,True Entire Circuit,"Set Weights plus Penalties. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. VOBIS Silver Nominators Bonus of $7,000 and a VOBIS Silver Owners Bonus of $23,000.",Set Weights plus Penalties,other,,,,Three-Years-Old,Fillies,9,1.0,5.0,8.0,4,0.4444444444444444,1,1,0.6905500632736481,7.0,15.2,69.0,0.0,280.0,27.7,2023-10-14T01:00:00+00:00,1,,,0,0,0,9,9,1.0,-2.27196887402637,-1.6300193354018218,-1.9391609334952276,very_slow_early,0.8375
expected-tempo-step1-v1,2023-10-14|caulfield|4,2023-10-14,racing-com-rv-authorised,VIC,caulfield,4,2023-10-14T03:00:00.000Z,1200,Good,good,True Entire Circuit,"Set Weights plus Penalties. Group 3. Four-Years-Old and Upwards, Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",Set Weights plus Penalties,group_3,3,,,Four-Years-Old and Upwards,Mares,12,1.0,6.5,11.0,7,0.5833333333333334,2,4,0.46149367753661547,4.0,16.5,65.0,0.0,280.0,35.3,2023-10-14T03:00:00+00:00,1,,,0,0,0,12,12,1.0,-0.28165548197923307,-0.11515695893504058,-1.4249804777674528,even,0.8450000000000001
expected-tempo-step1-v1,2023-10-14|caulfield|5,2023-10-14,racing-com-rv-authorised,VIC,caulfield,5,2023-10-14T03:35:00.000Z,1100,Good,good,True Entire Circuit,"Standard Weight for Age. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",,group_2,2,,,Three-Years-Old,,8,1.0,4.5,7.0,0,0.0,0,0,,,16.5,65.0,0.0,280.0,35.3,2023-10-14T03:00:00+00:00,1,,,0,0,0,8,8,1.0,-1.8332312949876703,-0.8651077132417129,-3.372453797382959,very_slow_early,0.8375
expected-tempo-step1-v1,2023-10-14|caulfield|6,2023-10-14,racing-com-rv-authorised,VIC,caulfield,6,2023-10-14T04:10:00.000Z,1400,Good,good,True Entire Circuit,"Handicap. Listed. No age restriction, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",Handicap,listed,,,,,,11,1.0,6.0,10.0,6,0.5454545454545454,0,2,-0.4792434343649529,6.5,18.2,56.0,0.0,270.0,24.1,2023-10-14T04:00:00+00:00,1,,,0,0,0,10,11,0.9090909090909091,0.09039566879583918,0.8406696422461891,-4.0,even,0.849090909090909
expected-tempo-step1-v1,2023-10-14|caulfield|8,2023-10-14,racing-com-rv-authorised,VIC,caulfield,8,2023-10-14T05:30:00.000Z,1600,Good,good,True Entire Circuit,"Set Weights plus Penalties. Group 3. Four-Years-Old and Upwards, Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",Set Weights plus Penalties,group_3,3,,,Four-Years-Old and Upwards,Mares,10,1.0,5.5,9.0,8,0.8,0,1,-0.13920898619847513,6.5,17.7,58.0,0.0,270.0,24.1,2023-10-14T05:00:00+00:00,1,,,0,0,0,10,10,1.0,-1.3103542948421971,-0.7507375409826503,-0.8475901579263426,very_slow_early,0.875
expected-tempo-step1-v1,2023-10-14|caulfield|9,2023-10-14,racing-com-rv-authorised,VIC,caulfield,9,2023-10-14T06:10:00.000Z,1600,Good,good,True Entire Circuit,"Set Weights. Group 1. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. VOBIS Silver Nominators Bonus of $10,000.",Set Weights,group_1,1,,,Three-Years-Old,,15,1.0,8.0,14.0,10,0.6666666666666666,1,4,-0.34249141897867197,5.5,15.5,78.0,0.0,210.0,22.3,2023-10-14T06:00:00+00:00,1,,,0,0,0,15,15,1.0,-2.2501918614471323,0.3372453797382896,-0.23258302050917062,very_slow_early,0.8825000000000001
expected-tempo-step1-v1,2023-10-14|caulfield|10,2023-10-14,racing-com-rv-authorised,VIC,caulfield,10,2023-10-14T06:50:00.000Z,1600,Good,good,True Entire Circuit,"Handicap. Group 1. No age restriction, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 18.",Handicap,group_1,1,,,,,16,1.0,8.5,15.0,14,0.875,1,3,0.03738536851681641,5.0,15.5,78.0,0.0,210.0,22.3,2023-10-14T06:00:00+00:00,1,,,0,0,0,16,16,1.0,1.1019296710053692,2.850000000000037,-1.676591316413246,pace_collapse,0.8375
